word,length,rt,freq
doorstop,7,663.32,13
doorway,5,669.06,164
doorways,6,631.33,39
dope,3,629.5,820
doped,4,773.64,44
dopey,4,783,72
dorm,4,683.22,369
dormant,7,782.38,59
dormitories,10,891.82,10
dormitory,9,785,51
dorsal,5,767.5,27
dosage,5,847,102
dosages,7,963.28,9
dose,3,669.03,270
dosed,4,703.77,15
doses,5,676.53,85
dossier,5,943.86,56
dot,3,599,338
doting,5,772.04,13
dots,4,548.1,156
dotted,5,744.84,51
dotting,5,740.59,5
dotty,4,754.13,57
double,4,597.52,3198
doubled,5,725.3,182
doubleheader,8,779.97,7
doubles,5,658.19,148
doubling,6,799.29,50
doubloon,6,913.8,6
doubly,5,750.55,28
doubt,3,597.53,3205
doubted,5,658.59,150
doubter,4,797.54,1
doubtful,5,829.16,83
doubting,5,719.85,65
doubtless,6,652.42,21
doubts,4,601.06,332
douche,3,699.88,120
dough,2,645.91,810
doughnut,5,817.06,215
dour,3,712.25,8
douse,3,745.76,41
doused,4,864.78,16
dove,3,631.66,284
doves,4,712.83,51
dovetail,6,971.59,4
dowager,5,799,15
dowdy,4,718.9,12
dowel,4,809.87,3
dower,3,771,1
down,3,621.22,76004
downbeat,6,809.1,13
downcast,7,689.15,7
downed,4,906.91,54
downer,4,750.31,42
downers,5,774.56,26
downfall,6,670.69,64
downgrade,7,824.91,5
downgraded,9,947.13,8
downhearted,9,875.93,15
downhill,6,655.31,126
downpour,6,780.59,3
downright,6,746.16,121
downs,4,661.2,92
downstage,7,800.97,7
downstair,7,657.03,3
downstairs,8,758.06,1985
downstream,8,775.57,64
downtown,6,708.58,1118
downtrodden,8,847.95,16
downturn,6,696.65,4
downward,6,705,60
downwind,7,856.84,28
downy,4,778.96,21
dowry,4,911.75,75
dowse,3,780.72,2
doze,3,696.79,20
dozed,4,711.44,41
dozen,4,555.26,1231
dozens,5,583.49,280
dozing,5,672.54,20
drab,4,729.62,41
draft,5,617.52,371
drafted,7,682.85,119
draftee,6,898.71,5
draftees,7,878.27,10
drafting,7,677.83,22
drafts,6,580.78,37
drag,4,656.52,1349
dragged,5,583.79,589
dragging,6,807.44,335
dragnet,7,787.81,18
dragon,6,591.82,984
dragonfly,9,764.31,145
dragons,7,611.24,232
drain,4,602.09,440
drainage,6,807.5,46
drained,5,641.67,111
draining,6,696.44,69
drainpipe,7,937.15,28
drains,5,594.16,78
drake,4,751.92,304
dram,4,745.63,10
drama,5,570.18,1028
dramas,6,641.03,22
dramatic,8,677.25,499
dramatically,10,703.35,47
dramatics,9,728.47,16
dramatist,9,808.56,5
dramatists,10,834.13,2
dramatization,11,811.32,4
dramatize,8,739.88,11
dramatizing,10,838.97,1
drank,5,696.09,656
drape,4,670.52,53
draped,5,771.66,19
draperies,8,940,9
drapery,7,807.72,3
drapes,5,722.34,152
drastic,7,703.88,128
drastically,9,899.33,16
drat,4,759.06,46
draught,5,766.69,24
draughts,6,889.39,5
draughty,6,789.77,6
draw,3,580.74,2061
drawback,6,708.94,32
drawbridge,7,736.42,27
drawer,4,655.03,663
drawers,5,638.64,218
drawing,5,639.13,817
drawings,6,676.48,232
drawl,4,768.38,4
drawling,6,897,1
drawn,4,682.36,542
draws,4,614.3,195
drawstring,8,760.84,3
dread,4,609.26,128
dreaded,6,657.62,69
dreadful,6,736.7,408
dreadfully,7,719.53,65
dreadnought,7,941.82,3
dream,4,605.32,6798
dreamboat,7,724.94,21
dreamed,5,640.68,784
dreamer,5,594.94,155
dreaming,6,699.33,939
dreamland,8,763.15,23
dreamless,7,613.42,6
dreamlike,7,655.55,8
dreams,5,597.12,3285
dreamt,5,972.07,339
dreamworld,8,805.7,1
dreamy,5,681.3,80
dreary,5,767.44,92
dredge,4,942.39,24
dregs,5,732.44,26
drench,5,706.96,11
drenched,6,722.37,38
dress,4,550.44,4447
dressed,5,642,2394
dresser,5,720.27,182
dressers,6,704.76,6
dresses,6,611.28,497
dressing,6,614.03,804
dressings,7,656.58,24
dressmaker,8,762.53,28
dressy,5,660.2,32
dribble,5,756.24,68
dribbled,6,856.93,7
dried,4,617.91,258
drier,4,715.11,22
driers,5,815.61,1
dries,4,648.66,48
drift,5,626.65,327
drifted,7,707.28,92
drifter,6,811.58,54
drifting,7,699.42,162
drifts,6,646.35,38
driftwood,8,721.48,43
drill,4,626.27,701
drilled,5,746.19,53
drilling,6,647.97,117
drills,5,677.03,71
drink,5,560.18,12617
drinkable,8,725.55,4
drinker,6,655.35,95
drinkers,7,619.49,40
drinking,7,578.82,2685
drinks,6,534.66,1744
drip,4,618.26,261
dripped,5,766.91,15
dripping,6,752.06,172
drips,5,636.57,39
drive,4,575.44,7810
drivel,5,904.63,36
driven,5,621.16,524
driver,5,552.94,2416
drivers,6,644.03,340
drives,5,669.29,728
driveway,6,762.87,343
driveways,7,732.5,9
driving,6,673.44,3780
drizzle,5,675.6,22
drizzling,7,749.16,6
drizzly,6,735,5
dromedary,9,1152.8,4
drone,4,909.85,144
drones,5,804.13,72
drool,4,688.65,110
droop,4,718.73,17
drooped,5,801.07,3
drooping,6,780.91,7
drop,4,613.19,6661
dropkick,7,747.33,3
droplet,7,847.29,2
droplets,8,744.32,8
dropout,6,746.22,43
dropouts,7,811.77,7
dropped,5,648.18,2482
dropper,5,735.03,20
dropping,6,702.87,826
droppings,7,739.21,40
drops,5,594.06,525
dropsy,6,868.6,1
drought,4,739.45,70
droughts,5,750.61,7
drove,4,753.65,1472
droves,5,789.5,15
drown,4,643.73,540
drowned,5,719.11,391
drowning,6,705.38,368
drowns,5,691.57,40
drowse,4,723.2,3
drowsily,7,831.03,1
drowsing,6,728.73,1
drowsy,5,659.45,37
drudge,4,796.96,9
drudgery,7,959.78,9
drug,4,572.22,2306
drugged,5,735.14,187
drugging,6,789.42,18
druggist,7,738.52,26
drugs,5,598.94,2464
drugstore,8,653.91,219
drugstores,9,764.13,16
druid,5,737.32,17
drum,4,605.16,432
drumbeat,7,838.13,8
drummed,5,672.55,17
drummer,5,682.03,187
drummers,6,675.94,19
drumming,6,759.18,57
drums,5,656.29,367
drumstick,8,644.06,18
drunk,5,588.94,3904
drunkard,7,827.04,62
drunkards,8,713.27,10
drunken,7,608.88,315
drunkenly,9,791.62,5
drunkenness,10,921.67,36
drunker,6,751.35,27
drunks,6,596.74,116
dry,3,596.94,2184
dryad,5,963.56,1
dryer,4,613.21,231
drying,5,671.42,85
dryness,6,660.45,7
drywall,6,772.38,16
dual,4,627.3,57
dislodge,6,805.63,13
dislodged,7,852.61,15
disloyal,7,732.47,49
disloyalty,9,861.3,23
dismal,5,667.41,48
dismantle,8,840.79,46
dismay,5,639.97,23
dismayed,6,680.3,22
dismaying,7,722.8,1
dismember,8,842.48,16
dismembered,9,940.16,30
dismemberment,12,1069.53,18
dismiss,6,757.4,279
dismissal,7,780.65,57
dismissed,7,742.6,622
dismisses,8,843.34,2
dismissing,8,769.42,26
dismount,7,804.25,73
dismounted,9,806.97,6
dismounting,9,739.54,2
disobedience,11,866.21,39
disobedient,11,826.7,11
disobey,6,683,84
disobeyed,7,772.1,91
disobeying,8,819.79,32
disorder,7,614.27,364
disordered,8,801.21,7
disorderly,9,820.24,69
disorders,8,748.85,57
disorganization,13,938.15,6
disorganize,10,846.91,2
disorganized,11,744.33,53
disorient,9,919.48,4
disorientation,12,985.69,29
disoriented,11,831.36,62
disown,5,843.05,21
disowned,6,865.27,15
disparage,8,868.13,44
disparagement,12,1023.79,1
disparate,8,912.15,7
disparities,10,811.08,3
disparity,9,815.67,10
dispassionate,9,963.35,7
dispassionately,11,975.06,5
dispatch,6,720.24,350
dispatched,7,682.94,81
dispatches,8,679.03,39
dispatching,8,674.45,16
dispel,6,769.09,14
dispelled,7,703.75,4
dispensable,10,736.82,9
dispensary,10,875.92,21
dispensation,10,913.63,18
dispense,7,773.55,69
dispensed,8,766.77,27
dispenser,8,739.35,52
dispensers,9,754.07,5
dispensing,9,718.41,15
dispersal,7,885.03,23
disperse,6,759.61,91
dispersed,7,757,21
dispersing,8,829.04,11
dispersion,7,832.61,3
dispirit,8,797,3
displace,7,723.73,21
displaced,8,723.79,46
displaces,9,720.82,2
displacing,9,700.82,5
displacement,11,685.85,43
display,6,679.31,435
displayed,7,732.06,75
displaying,8,774.64,30
displays,7,642.85,64
displease,7,708.61,22
displeased,8,766.41,39
displeasing,9,839.78,6
displeasure,8,809.09,34
disposable,9,708.82,94
disposal,7,708.28,250
dispose,6,711.25,160
disposed,7,700.63,88
disposition,9,795.09,110
dispositions,10,782,6
dispossess,8,1004.34,4
dispossessed,9,1192.59,10
disrepute,9,1089.08,7
disrespect,10,845.78,267
disproportionate,13,1149.04,13
disproportionately,15,1243.14,6
disprove,7,740.24,31
disproving,9,861.61,3
dispute,7,680,160
disputed,9,786.51,12
disputes,8,655,28
disqualification,14,964.25,18
disqualified,11,902.48,85
disqualify,10,897.48,33
disquiet,8,829.48,4
disquieting,10,869.48,6
disregard,9,877.67,179
disregarded,11,757.22,12
disregarding,11,882.27,14
disrepair,8,1140.13,8
disremember,10,1052.53,1
disreputable,12,1048.52,8
disrespectful,12,830.07,105
disrobe,6,831.37,14
disrupt,7,715.13,65
disrupted,9,729.88,43
disrupting,9,824.13,58
disruption,8,732.81,51
disruptions,9,874.13,8
disruptive,9,730.68,22
disrupts,8,700.78,13
dissatisfaction,13,910.59,14
dissatisfactions,14,975.42,3
dissatisfied,11,799.32,48
dissect,6,847.11,50
dissection,7,798.81,44
dissemble,7,750.37,6
distally,6,806.75,8
distance,6,618.71,1306
disseminate,9,1076.25,4
disseminated,11,904.41,5
disseminating,11,910.96,3
dissemination,10,944.59,3
dissension,7,829.86,14
dissent,6,765.57,30
dissented,8,880.21,2
dissenter,7,872.82,1
dissenters,8,766.16,4
dissenting,8,725.77,10
dissertation,8,791.77,61
disservice,8,1080.61,18
dissident,8,832.72,9
dissimilar,8,839.18,13
dissipate,7,893.55,11
dissipated,9,860.31,18
dissipating,9,956.37,3
dissimilarity,12,1161.43,1
dissimulation,11,958.28,1
dissipation,8,931.59,12
dissociate,8,909.16,2
dissociated,10,727.81,1
dissociation,9,725.55,2
dissolute,7,729.16,4
dissolution,8,772.23,5
dissolve,6,676.88,95
dissolved,7,649.63,65
dissolving,8,766.9,17
dissonance,8,803.11,3
dissonant,8,838.9,2
dissuade,6,925.8,27
distal,5,799.73,32
distances,8,697.63,46
distant,6,656.3,439
distantly,8,832.06,8
distaste,7,909.47,13
distasteful,9,901.42,60
distemper,8,904.67,9
distend,7,940.84,1
distension,8,831.58,5
distillation,8,943.84,7
distilled,7,718.85,32
distiller,7,881.33,3
distillers,8,815.38,2
distillery,9,926.52,14
distilling,8,733.85,7
distinct,8,622.73,155
distinction,9,725.26,150
distinctions,10,780.24,23
distinctive,10,732.03,79
distinctly,10,784.68,96
distinguish,10,679.44,91
distinctively,12,864.97,1
distinguishable,13,875,1
distinguished,11,801.4,315
distinguishes,12,823.97,7
distinguishing,12,861.47,28
distort,7,707.4,20
distorted,9,683.5,103
distortion,8,757.52,60
distortions,9,837.07,31
distract,8,727.74,249
distracted,10,771.35,377
distracting,10,749.83,130
distraction,9,735.15,200
distractions,10,841.74,87
distraught,7,736.89,79
distress,7,763.03,371
distressed,8,714.97,71
distresses,9,842.06,5
distressing,9,781.97,42
distribute,10,761.8,76
distributed,12,831.19,67
distributes,11,902.81,9
distributing,12,850.65,30
distribution,11,844.18,157
distributor,11,896.3,78
distributors,12,747.85,25
distributorship,14,1035.27,1
district,8,621.79,1068
districts,9,827.03,29
distrust,8,623.64,38
distrusted,10,890.31,2
distrustful,10,767.18,5
disturb,6,627.76,566
disturbance,9,776.28,201
disturbances,11,772.81,42
disturbed,7,717.15,503
disturber,7,737.33,1
disturbing,8,751.48,463
disturbingly,10,975.41,10
disuse,6,904.42,3
ditch,3,626.84,401
ditches,5,811.77,41
dither,4,659.46,4
ditties,5,799.83,5
ditto,4,722.53,85
ditty,4,787.77,40
diuretic,9,912.25,9
diurnal,5,863,2
diva,4,744.34,78
divan,5,623.75,6
dive,3,668.88,654
dived,4,751.08,22
diver,4,736.88,124
diverge,5,738.23,1
divergence,8,722.66,3
divergent,8,808.16,4
diverging,7,784.1,2
divers,5,701.48,81
diverse,5,696.52,39
diversified,9,866.69,3
diversification,12,1036.12,7
diversify,8,831.55,15
diversion,6,699.14,158
diversionary,9,987.43,25
diversions,7,798.48,29
diversities,9,971.9,2
diversity,8,692.71,56
divert,5,736.48,103
diverted,7,745.71,39
diverting,7,829.61,22
dives,4,652.7,51
divest,6,917.92,4
divestiture,9,975,3
divide,5,651.62,298
divided,7,658.35,227
dividend,8,856.33,19
dividends,9,817,29
divider,6,727.45,8
divides,6,805.81,33
dividing,7,785.67,61
divination,8,844.67,5
divine,5,667.03,594
divinely,7,795.64,33
diving,5,797.71,321
divining,7,848.35,8
divinities,9,895.5,3
divinity,8,738.9,43
divisible,8,937.72,4
division,6,685.41,946
divisional,8,876.54,16
divisions,7,748.84,130
divisive,7,758.47,7
divorce,6,648.69,1669
divorced,7,635.13,821
divorcee,7,858.66,24
divulge,6,810.96,65
divulging,8,919.18,6
divvy,4,829.33,22
dizziness,7,679.42,47
dizzy,4,647.03,430
do,2,558,312915
doc,3,706.27,4122
docile,4,725.92,27
docility,8,915.12,1
dock,3,700.3,497
docked,4,720.29,56
docket,5,911.32,61
docks,4,634,188
dockside,6,828.79,4
dockyard,7,878.88,4
doctor,5,605.65,13461
doctoral,7,726.88,19
doctorate,7,876.07,46
doctored,6,895.59,28
doctors,6,571.03,1855
doctrinal,8,844.92,4
doctrine,7,759.41,43
doctrines,8,801.88,3
document,9,630.82,515
documentaries,12,933.77,37
documented,11,694.26,83
documents,10,659.13,478
documentary,11,721.94,298
documentation,12,870.25,69
dodged,4,729.76,46
dodging,5,734.83,82
dodo,4,947,51
doer,3,817,21
doers,4,827.5,6
does,3,586.56,34002
doff,3,699.67,8
dog,3,555.56,9835
dogcatcher,7,848.58,18
dogfight,6,728.71,8
dogged,5,666.44,26
doggedly,7,759.48,3
doggy,4,783.04,225
doghouse,6,697.53,57
dogleg,6,890.48,6
dogma,5,735.93,13
dogmas,6,847.22,1
dogmatic,8,897.03,10
dogs,4,554.61,2704
dogwood,6,690.61,10
doily,4,848.27,15
doing,4,630.64,52492
doings,5,727.93,24
doldrums,8,868,5
dole,3,691.96,49
dignify,7,778.13,30
dignitaries,10,1087.13,27
dignitary,9,827.08,6
dignity,7,740.63,551
digress,6,842.68,12
digression,7,788.85,3
digs,4,728.9,151
dike,3,784.63,21
dilapidated,11,996.1,8
dilapidation,10,1011.67,1
dilatation,8,934,4
dilate,5,709.63,12
dilated,7,782.66,86
dilates,6,798.35,2
dilating,7,873.38,5
dilation,6,807.32,29
dilatory,8,909.32,2
dilemma,6,679.34,133
dilemmas,7,842.97,6
dilettante,9,800.86,13
diligence,8,804.11,39
diligent,8,684.76,40
diligently,10,921.31,18
dilute,5,724.34,19
diluted,7,704.88,22
diluting,7,812.3,7
dilution,6,850.39,2
dim,3,716.78,243
dime,3,630.65,615
dimension,7,715.39,236
dimensional,9,812.6,55
dimensionally,10,850.1,3
dimensions,8,702.19,117
dimes,4,681.8,91
diminish,7,683.85,42
diminished,8,729.25,63
diminishes,9,785.94,7
diminishing,9,788.55,24
dimly,5,775.84,12
diminuendo,11,1229,1
diminution,8,947.8,2
diminutive,10,955.33,20
dimple,5,671.68,19
dimwit,6,939.84,38
din,3,766.53,60
dine,3,751.86,219
dined,4,848.04,45
diner,4,632.13,632
dines,4,751.19,9
dingdong,6,906.66,3
dinghy,5,912,36
dingle,5,783.17,12
dingo,5,844.32,66
dingy,5,805.38,31
dining,5,704.03,598
dinky,5,681.19,52
dinner,4,601.56,10336
dinners,5,621.03,238
dinnertime,7,835.59,91
dinnerware,7,842.96,7
dinosaur,7,722.9,203
dinosaurs,8,601.13,136
diocesan,7,882.25,3
diocese,6,1000.64,41
dioramas,8,881.89,6
dioxide,7,789.71,52
dip,3,565.94,406
diphtheria,8,999.2,29
diphthong,6,958.36,4
diploma,7,734.76,129
diplomacy,9,726.38,81
diplomat,8,714.94,109
diplomatic,10,733.35,256
diplomatist,11,1195.7,3
diplomats,9,638.29,45
dipped,4,678.78,94
dipper,4,800.82,33
dipping,5,641.41,66
dips,4,625.72,32
dipstick,7,818,25
dire,3,736,112
direct,6,587,1226
directed,8,648.34,308
directing,8,735.5,174
direction,7,624.62,1228
directional,9,745.87,19
directionality,12,1106,6
directions,8,719.62,494
directive,8,871.88,90
directives,9,967.57,22
directly,8,602.18,1084
directness,9,843.44,12
director,7,641.88,1834
directorate,9,1044.54,13
directors,8,700.85,295
directorship,10,930.7,3
directory,9,678.5,84
directs,7,676.03,18
dirge,3,715.2,9
dirt,3,603.77,1310
dirty,4,582.82,3389
disabilities,11,764.43,15
disability,10,736.35,101
disable,6,689.06,79
disabled,7,763.13,177
disabling,8,718.73,17
disabuse,8,833.3,4
disadvantage,11,829.77,57
disadvantages,13,807,16
disaffected,10,955.24,7
disagree,7,695.56,338
disagreed,8,701.76,42
disagreements,12,771,24
disagreeable,10,835.97,49
disagreement,11,786.97,78
disagrees,8,806.47,23
disallow,6,892.13,1
disallowed,7,881.23,12
disappear,7,686.6,1069
disappearance,10,789.25,220
disappeared,8,701.06,1469
disappearing,9,823.25,215
disappears,8,697.03,232
disappoint,8,823.5,431
disappointed,10,673.97,1124
disappointing,10,715.18,175
disappointment,12,772.59,277
disappointments,13,867.94,38
disavow,6,911.45,4
disapproval,9,721.03,31
disapprove,8,785.64,58
disapproved,9,734.59,7
disapproves,9,782.97,13
disapprovingly,12,905.53,2
disarm,6,845.06,109
disarmament,11,874.44,15
disarmed,7,677.66,47
disarming,8,819.72,26
disarrange,8,812.74,1
disarranged,9,752.94,3
disarray,6,812.4,17
disassemble,9,959.5,11
disassembly,10,833.03,3
disassociate,10,863.06,7
disaster,7,634.56,881
disasters,8,736.03,85
disastrous,9,780.88,85
disband,7,921.97,27
disbanded,9,846.7,28
disbar,6,892.63,4
disbarment,10,988.45,6
disbelief,8,703.68,25
disbelieve,8,789.84,8
disbeliever,9,772.06,4
disbelieving,10,798.47,1
disbursed,7,911.71,1
disbursement,10,1025.53,4
disbursements,11,1010,1
disc,4,589.7,131
discard,7,647.24,55
discarded,9,645.82,62
discern,5,768.44,17
discernable,8,986.55,2
discerned,6,795.85,2
discerning,7,793.2,30
discernment,9,991.96,2
discernible,8,1075.71,9
discharge,7,626.97,327
discharged,8,745.24,226
discharges,9,715.82,11
discharging,9,785.58,25
disciple,6,693.48,52
disciples,7,817.75,82
discipleship,9,1240.08,2
disciplinarian,13,993.17,10
disciplinary,11,809.06,82
discipline,8,709.53,462
disciplined,9,756.41,88
disciplines,9,770.72,4
disciplining,10,919.36,13
disclaim,7,755.2,5
disclaimer,8,811.58,4
disclose,7,722.84,88
disclosed,8,662.53,41
discloses,9,998.44,7
disclosure,8,800.33,51
disclosures,9,792.83,3
disco,5,641.78,294
discolored,8,756.82,7
discomfiture,10,1018,7
discomfort,9,663.15,81
disconcerting,11,1078.56,27
disconnect,9,702.03,94
disconnected,11,683.76,159
disconnection,10,930,4
discontent,10,828.17,46
discontented,12,901.48,6
discontinued,12,812.79,34
discord,7,796.19,52
discordance,9,869.39,4
discontinue,11,705.58,34
discordant,9,925.84,16
discount,7,636.94,243
discounted,9,754.81,7
discounting,9,752.35,7
discounts,8,638.8,21
discourage,8,685.53,68
discouraged,9,752.47,81
discouragement,12,810.72,4
discouraging,10,845.09,41
discourse,7,718.91,20
discourses,9,841,4
discourteous,9,879.35,12
discourtesy,9,925.26,6
discover,7,701.45,614
discovered,8,636.65,1467
discoverer,8,923.93,10
discoveries,9,792.35,54
discovering,9,705.94,107
discovers,8,710.58,97
discovery,8,667.29,584
discredit,9,889.25,46
discreditable,12,1223.82,1
discredited,11,818.63,19
discreet,7,764.85,207
discrepancies,12,914.32,28
discrepancy,11,767.57,45
discrete,7,714.74,17
discretion,8,842.06,187
discs,5,885.87,34
discretionary,11,939.13,21
discriminate,11,783.18,41
discriminating,13,813.57,25
discrimination,12,799.19,111
discriminatory,14,938.07,8
discus,6,705.05,12
discuss,6,728.47,2329
discussed,7,705.75,538
discusses,8,728.61,10
discussing,8,809.46,481
discussion,7,716.18,619
discussions,8,687.26,86
disdain,6,728.83,27
disdainful,8,930.24,3
disdaining,8,866.96,1
disdains,7,851.83,2
disease,5,597.97,1335
diseased,6,786.06,58
diseases,7,713.63,196
disembark,9,921.26,18
disembarkation,12,1178.27,2
disembodied,10,1032.45,21
disembody,9,940.59,1
disembowel,9,918.71,5
disenchantment,13,925.84,4
disenfranchise,12,1073.41,1
disenfranchised,13,1163.63,18
disenfranchisement,16,1040.24,1
disengage,8,979,54
disengagement,12,952.93,6
disentangle,10,920.3,3
disequilibrium,14,1111.62,1
disfavor,7,948.08,3
disfigure,8,958.23,4
disfigured,9,997.68,31
disfigurement,12,956.33,7
disgrace,7,705,409
disgraced,8,750.39,83
disgraceful,9,802.06,93
disgruntled,10,896.81,53
disguise,6,670.47,398
disguised,7,691.36,133
disguises,8,795.91,39
disgust,7,731.97,141
disgusted,9,681.24,90
disgusting,9,697.91,1357
dish,3,608.03,584
disharmony,10,865.64,4
dishearten,8,821.93,1
disheartened,9,863.97,2
disheartening,10,950.93,4
dished,4,691.26,11
dishes,5,578.64,605
disheveled,7,804.79,9
dishevelled,7,884,5
dishonest,8,666.36,132
dishonesty,9,651.06,29
dishonor,6,781.69,61
dishonored,7,805.63,21
dishwasher,7,720.52,103
dishwashers,8,700.09,9
dishwater,7,694.85,11
disillusion,8,920.52,12
disillusioned,9,1081.77,29
disillusioning,10,1052.25,6
disinfect,9,717.94,20
disingenuous,12,1230.06,7
disjoint,7,771.07,2
disillusionment,12,1210.18,14
disinclination,12,1148.12,2
disinfection,10,844.1,4
disinherit,10,954.77,14
disintegrate,11,1043,26
disintegrating,13,940.9,13
disintegration,12,920.33,12
disinterest,11,878.48,6
disinterested,13,946.53,18
disjointed,9,865.19,8
disk,4,577.24,338
disks,5,550.7,81
dislike,6,625.62,200
disliked,7,693.7,28
dislikes,7,694.94,31
disliking,8,778.36,9
dislocate,8,856.81,10
dislocated,10,798.27,76
dislocation,9,876.84,15
dislocations,10,929.26,1
descend,6,703.67,98
descendant,9,703.88,55
descendants,10,801.09,40
descended,8,783.56,92
descendents,10,770.26,7
descending,8,742.56,85
descends,7,746.32,35
descent,6,734.58,132
describe,7,616.69,866
described,8,655.76,462
describes,8,665.15,81
describing,9,732,118
description,9,714.5,645
descriptions,10,795.65,56
descriptive,10,863.44,20
desecrate,8,880.82,20
desecrated,10,1026.11,17
desecration,9,927.75,23
desegregate,10,1151.65,1
desegregated,12,1152.39,1
desegregation,11,1112.38,2
desensitization,13,1092.9,3
desensitize,10,1089.79,4
desensitized,11,1015.07,11
desert,5,608.65,1427
deserted,7,807,276
deserter,6,848.94,37
desertion,6,837.44,38
deserts,6,771.37,45
deserve,5,652.97,2230
deserved,6,715.81,513
deserves,6,757.79,808
deserving,7,761.94,50
desiccate,7,983,1
design,5,561.03,826
designate,8,819.41,31
designated,10,771.83,132
designates,9,886,4
designating,10,847.47,1
designation,9,806.83,11
designations,10,853.27,3
designed,6,627.65,894
designer,6,594.49,267
designers,7,725.59,54
designing,7,710.29,79
designs,6,631,164
desirable,8,639.77,99
desire,5,657.97,1034
desired,6,665.36,115
desires,6,751.13,253
desiring,7,766.59,10
desirous,7,871.57,12
desist,6,953.64,49
desk,4,636.52,2239
desks,5,590.38,54
desolate,7,801.06,50
desolation,7,927.83,31
despair,6,640.41,299
